7843185,630036309,630036310,1,1448,1088.988,1.00E-05,0,0.05,-99999,-99999,2,0,271.309549,0,271.309549,93.032525,339.14283,0.3048,339.140091,207.640675,412.88715,0.6096,412.881891,334.777238,421.374702,0.9144,421.347523,463.93025,426.179196,1.2192,426.113187,594.417859,430.217014,1.524,430.104723,725.828349,432.369255,1.8288,432.168828,857.599872,433.050846,2.1336,432.473713,989.421064,433.660809,2.4384,432.494739,1121.24546,434.270409,2.7432,432.494739,1253.069323,434.880019,3.048,432.491235,1384.892651,435.489619,3.3528,432.491235,1516.716514,436.099229,3.6576,432.494739,1648.54091,436.708829,3.9624,432.494739,1780.365307,437.318429,4.2672,432.494739,1912.189169,437.928039,4.572,432.491235,2044.013031,438.537649,4.8768,432.494739,2175.839564,439.14741,5.1816,432.508757,2307.663961,439.757654,5.4864,432.480721,2439.484085,440.367254,5.7912,432.480721,2571.309549,440.977861,6.096,432.515766,2703.135014,441.588467,6.4008,432.480721,2834.955138,442.198067,6.7056,432.480721,2966.780602,442.808674,7.0104,432.515766,3098.606067,443.41928,7.3152,432.480721,3230.426191,444.02888,7.62,432.480721,3362.251656,444.639487,7.9248,432.515766,3494.07712,445.250093,8.2296,432.480721,3625.897244,445.859693,8.5344,432.480721,3757.722709,446.4703,8.8392,432.515766,3889.548173,447.080906,9.144,432.480721,4021.368297,447.690506,9.4488,432.480721,4153.193762,448.301113,9.7536,432.515766,4285.019227,448.911719,10.0584,432.480721,4416.839351,449.521319,10.3632,432.480721,4548.664815,450.131926,10.668,432.515766,4680.49028,450.742532,10.9728,432.480721,4812.310404,451.352132,11.2776,432.480721,4944.135868,451.962739,11.5824,432.515766,5075.961333,452.573345,11.8872,432.480721,5207.781457,453.182945,12.192,432.480721,5339.606922,453.793551,12.4968,432.515766,5471.432386,454.404158,12.8016,432.480721,5603.25251,455.013758,13.1064,432.480721,5735.077975,455.624364,13.4112,432.515766,5866.90878,456.233964,13.716,432.515766,5998.734245,456.844571,14.0208,432.480721,6130.554369,457.454171,14.3256,432.480721,6262.379833,458.064777,14.6304,432.515766,6394.210639,458.674377,14.9352,432.515766
7843197,630036314,630036317,0,33,1086.934,1.00E-05,0.2,0.05,-99999,-99999,2,0,271.309549,0,271.309549,93.032525,339.14283,0.3048,339.140091,207.640675,412.88715,0.6096,412.881891,334.777238,421.374702,0.9144,421.347523,463.93025,426.179196,1.2192,426.113187,594.417859,430.217014,1.524,430.104723,725.828349,432.369255,1.8288,432.168828,857.599872,433.050846,2.1336,432.473713,989.421064,433.660809,2.4384,432.494739,1121.24546,434.270409,2.7432,432.494739,1253.069323,434.880019,3.048,432.491235,1384.892651,435.489619,3.3528,432.491235,1516.716514,436.099229,3.6576,432.494739,1648.54091,436.708829,3.9624,432.494739,1780.365307,437.318429,4.2672,432.494739,1912.189169,437.928039,4.572,432.491235,2044.013031,438.537649,4.8768,432.494739,2175.839564,439.14741,5.1816,432.508757,2307.663961,439.757654,5.4864,432.480721,2439.484085,440.367254,5.7912,432.480721,2571.309549,440.977861,6.096,432.515766,2703.135014,441.588467,6.4008,432.480721,2834.955138,442.198067,6.7056,432.480721,2966.780602,442.808674,7.0104,432.515766,3098.606067,443.41928,7.3152,432.480721,3230.426191,444.02888,7.62,432.480721,3362.251656,444.639487,7.9248,432.515766,3494.07712,445.250093,8.2296,432.480721,3625.897244,445.859693,8.5344,432.480721,3757.722709,446.4703,8.8392,432.515766,3889.548173,447.080906,9.144,432.480721,4021.368297,447.690506,9.4488,432.480721,4153.193762,448.301113,9.7536,432.515766,4285.019227,448.911719,10.0584,432.480721,4416.839351,449.521319,10.3632,432.480721,4548.664815,450.131926,10.668,432.515766,4680.49028,450.742532,10.9728,432.480721,4812.310404,451.352132,11.2776,432.480721,4944.135868,451.962739,11.5824,432.515766,5075.961333,452.573345,11.8872,432.480721,5207.781457,453.182945,12.192,432.480721,5339.606922,453.793551,12.4968,432.515766,5471.432386,454.404158,12.8016,432.480721,5603.25251,455.013758,13.1064,432.480721,5735.077975,455.624364,13.4112,432.515766,5866.90878,456.233964,13.716,432.515766,5998.734245,456.844571,14.0208,432.480721,6130.554369,457.454171,14.3256,432.480721,6262.379833,458.064777,14.6304,432.515766,6394.210639,458.674377,14.9352,432.515766
7847707,630036578,630036307,0,4681,665.513,1.00E-05,0.53,0.05,-99999,-99999,2,0,271.309549,0,271.309549,93.032525,339.14283,0.3048,339.140091,207.640675,412.88715,0.6096,412.881891,334.777238,421.374702,0.9144,421.347523,463.93025,426.179196,1.2192,426.113187,594.417859,430.217014,1.524,430.104723,725.828349,432.369255,1.8288,432.168828,857.599872,433.050846,2.1336,432.473713,989.421064,433.660809,2.4384,432.494739,1121.24546,434.270409,2.7432,432.494739,1253.069323,434.880019,3.048,432.491235,1384.892651,435.489619,3.3528,432.491235,1516.716514,436.099229,3.6576,432.494739,1648.54091,436.708829,3.9624,432.494739,1780.365307,437.318429,4.2672,432.494739,1912.189169,437.928039,4.572,432.491235,2044.013031,438.537649,4.8768,432.494739,2175.839564,439.14741,5.1816,432.508757,2307.663961,439.757654,5.4864,432.480721,2439.484085,440.367254,5.7912,432.480721,2571.309549,440.977861,6.096,432.515766,2703.135014,441.588467,6.4008,432.480721,2834.955138,442.198067,6.7056,432.480721,2966.780602,442.808674,7.0104,432.515766,3098.606067,443.41928,7.3152,432.480721,3230.426191,444.02888,7.62,432.480721,3362.251656,444.639487,7.9248,432.515766,3494.07712,445.250093,8.2296,432.480721,3625.897244,445.859693,8.5344,432.480721,3757.722709,446.4703,8.8392,432.515766,3889.548173,447.080906,9.144,432.480721,4021.368297,447.690506,9.4488,432.480721,4153.193762,448.301113,9.7536,432.515766,4285.019227,448.911719,10.0584,432.480721,4416.839351,449.521319,10.3632,432.480721,4548.664815,450.131926,10.668,432.515766,4680.49028,450.742532,10.9728,432.480721,4812.310404,451.352132,11.2776,432.480721,4944.135868,451.962739,11.5824,432.515766,5075.961333,452.573345,11.8872,432.480721,5207.781457,453.182945,12.192,432.480721,5339.606922,453.793551,12.4968,432.515766,5471.432386,454.404158,12.8016,432.480721,5603.25251,455.013758,13.1064,432.480721,5735.077975,455.624364,13.4112,432.515766,5866.90878,456.233964,13.716,432.515766,5998.734245,456.844571,14.0208,432.480721,6130.554369,457.454171,14.3256,432.480721,6262.379833,458.064777,14.6304,432.515766,6394.210639,458.674377,14.9352,432.515766
7847423,630036575,630036577,0,1083,662.121,1.00E-05,13.4,0.05,-99999,-99999,2,0,132.363696,0,132.363696,40.350227,132.974472,0.3048,132.401575,80.736886,133.616409,0.6096,132.60275,121.212773,134.337036,0.9144,132.987056,161.807045,135.06207,1.2192,133.379563,202.503182,135.731194,1.524,133.655452,243.267955,136.365273,1.8288,133.829933,284.0875,137.002303,2.1336,134.014853,324.979318,137.677072,2.4384,134.304164,365.971364,138.389317,2.7432,134.672513,407.105455,139.219605,3.048,135.23622,448.416136,140.071466,3.3528,135.831246,489.861364,140.745596,3.6576,136.119065,531.36,141.358406,3.9624,136.181699,572.868182,141.968006,4.2672,136.181699,614.376364,142.577606,4.572,136.181699,655.884545,143.187206,4.8768,136.181699,697.392727,143.796806,5.1816,136.181699,738.900909,144.406406,5.4864,136.181699,780.409091,145.016006,5.7912,136.181699,821.917273,145.625606,6.096,136.181699,863.425455,146.235206,6.4008,136.181699,904.934545,146.844835,6.7056,136.187664,946.444773,147.454437,7.0104,136.189155,987.952273,148.064345,7.3152,136.169769,1029.456818,148.673945,7.62,136.169769,1070.963636,149.283727,7.9248,136.184681,1112.472727,149.893327,8.2296,136.184681,1153.981818,150.502927,8.5344,136.184681,1195.490909,151.112527,8.8392,136.184681,1237,151.722127,9.144,136.184681,1278.509091,152.331727,9.4488,136.184681,1320.018182,152.941327,9.7536,136.184681,1361.527273,153.550927,10.0584,136.184681,1403.036364,154.160527,10.3632,136.184681,1444.543182,154.77031,10.668,136.169769,1486.047727,155.37991,10.9728,136.169769,1527.554545,155.989692,11.2776,136.184681,1569.063636,156.599292,11.5824,136.184681,1610.572727,157.208892,11.8872,136.184681,1652.081818,157.818492,12.192,136.184681,1693.590909,158.428092,12.4968,136.184681,1735.1,159.037692,12.8016,136.184681,1776.609091,159.647292,13.1064,136.184681,1818.118182,160.256892,13.4112,136.184681,1859.625,160.866674,13.716,136.169769,1901.129545,161.476274,14.0208,136.169769,1942.636364,162.086057,14.3256,136.184681,1984.145455,162.695657,14.6304,136.184681,2025.654545,163.305257,14.9352,136.184681
7847419,630036573,630036575,0,3012,660.611,1.00E-05,13.4,0.05,-99999,-99999,2,0,132.363696,0,132.363696,40.350227,132.974472,0.3048,132.401575,80.736886,133.616409,0.6096,132.60275,121.212773,134.337036,0.9144,132.987056,161.807045,135.06207,1.2192,133.379563,202.503182,135.731194,1.524,133.655452,243.267955,136.365273,1.8288,133.829933,284.0875,137.002303,2.1336,134.014853,324.979318,137.677072,2.4384,134.304164,365.971364,138.389317,2.7432,134.672513,407.105455,139.219605,3.048,135.23622,448.416136,140.071466,3.3528,135.831246,489.861364,140.745596,3.6576,136.119065,531.36,141.358406,3.9624,136.181699,572.868182,141.968006,4.2672,136.181699,614.376364,142.577606,4.572,136.181699,655.884545,143.187206,4.8768,136.181699,697.392727,143.796806,5.1816,136.181699,738.900909,144.406406,5.4864,136.181699,780.409091,145.016006,5.7912,136.181699,821.917273,145.625606,6.096,136.181699,863.425455,146.235206,6.4008,136.181699,904.934545,146.844835,6.7056,136.187664,946.444773,147.454437,7.0104,136.189155,987.952273,148.064345,7.3152,136.169769,1029.456818,148.673945,7.62,136.169769,1070.963636,149.283727,7.9248,136.184681,1112.472727,149.893327,8.2296,136.184681,1153.981818,150.502927,8.5344,136.184681,1195.490909,151.112527,8.8392,136.184681,1237,151.722127,9.144,136.184681,1278.509091,152.331727,9.4488,136.184681,1320.018182,152.941327,9.7536,136.184681,1361.527273,153.550927,10.0584,136.184681,1403.036364,154.160527,10.3632,136.184681,1444.543182,154.77031,10.668,136.169769,1486.047727,155.37991,10.9728,136.169769,1527.554545,155.989692,11.2776,136.184681,1569.063636,156.599292,11.5824,136.184681,1610.572727,157.208892,11.8872,136.184681,1652.081818,157.818492,12.192,136.184681,1693.590909,158.428092,12.4968,136.184681,1735.1,159.037692,12.8016,136.184681,1776.609091,159.647292,13.1064,136.184681,1818.118182,160.256892,13.4112,136.184681,1859.625,160.866674,13.716,136.169769,1901.129545,161.476274,14.0208,136.169769,1942.636364,162.086057,14.3256,136.184681,1984.145455,162.695657,14.6304,136.184681,2025.654545,163.305257,14.9352,136.184681
7847417,630036572,630036573,0,3790,660.098,1.00E-05,13.4,0.05,-99999,-99999,2,0,132.363696,0,132.363696,40.350227,132.974472,0.3048,132.401575,80.736886,133.616409,0.6096,132.60275,121.212773,134.337036,0.9144,132.987056,161.807045,135.06207,1.2192,133.379563,202.503182,135.731194,1.524,133.655452,243.267955,136.365273,1.8288,133.829933,284.0875,137.002303,2.1336,134.014853,324.979318,137.677072,2.4384,134.304164,365.971364,138.389317,2.7432,134.672513,407.105455,139.219605,3.048,135.23622,448.416136,140.071466,3.3528,135.831246,489.861364,140.745596,3.6576,136.119065,531.36,141.358406,3.9624,136.181699,572.868182,141.968006,4.2672,136.181699,614.376364,142.577606,4.572,136.181699,655.884545,143.187206,4.8768,136.181699,697.392727,143.796806,5.1816,136.181699,738.900909,144.406406,5.4864,136.181699,780.409091,145.016006,5.7912,136.181699,821.917273,145.625606,6.096,136.181699,863.425455,146.235206,6.4008,136.181699,904.934545,146.844835,6.7056,136.187664,946.444773,147.454437,7.0104,136.189155,987.952273,148.064345,7.3152,136.169769,1029.456818,148.673945,7.62,136.169769,1070.963636,149.283727,7.9248,136.184681,1112.472727,149.893327,8.2296,136.184681,1153.981818,150.502927,8.5344,136.184681,1195.490909,151.112527,8.8392,136.184681,1237,151.722127,9.144,136.184681,1278.509091,152.331727,9.4488,136.184681,1320.018182,152.941327,9.7536,136.184681,1361.527273,153.550927,10.0584,136.184681,1403.036364,154.160527,10.3632,136.184681,1444.543182,154.77031,10.668,136.169769,1486.047727,155.37991,10.9728,136.169769,1527.554545,155.989692,11.2776,136.184681,1569.063636,156.599292,11.5824,136.184681,1610.572727,157.208892,11.8872,136.184681,1652.081818,157.818492,12.192,136.184681,1693.590909,158.428092,12.4968,136.184681,1735.1,159.037692,12.8016,136.184681,1776.609091,159.647292,13.1064,136.184681,1818.118182,160.256892,13.4112,136.184681,1859.625,160.866674,13.716,136.169769,1901.129545,161.476274,14.0208,136.169769,1942.636364,162.086057,14.3256,136.184681,1984.145455,162.695657,14.6304,136.184681,2025.654545,163.305257,14.9352,136.184681
7847411,630036570,630036572,0,1025,658.674,1.00E-05,13.4,0.05,-99999,-99999,2,0,132.363696,0,132.363696,40.350227,132.974472,0.3048,132.401575,80.736886,133.616409,0.6096,132.60275,121.212773,134.337036,0.9144,132.987056,161.807045,135.06207,1.2192,133.379563,202.503182,135.731194,1.524,133.655452,243.267955,136.365273,1.8288,133.829933,284.0875,137.002303,2.1336,134.014853,324.979318,137.677072,2.4384,134.304164,365.971364,138.389317,2.7432,134.672513,407.105455,139.219605,3.048,135.23622,448.416136,140.071466,3.3528,135.831246,489.861364,140.745596,3.6576,136.119065,531.36,141.358406,3.9624,136.181699,572.868182,141.968006,4.2672,136.181699,614.376364,142.577606,4.572,136.181699,655.884545,143.187206,4.8768,136.181699,697.392727,143.796806,5.1816,136.181699,738.900909,144.406406,5.4864,136.181699,780.409091,145.016006,5.7912,136.181699,821.917273,145.625606,6.096,136.181699,863.425455,146.235206,6.4008,136.181699,904.934545,146.844835,6.7056,136.187664,946.444773,147.454437,7.0104,136.189155,987.952273,148.064345,7.3152,136.169769,1029.456818,148.673945,7.62,136.169769,1070.963636,149.283727,7.9248,136.184681,1112.472727,149.893327,8.2296,136.184681,1153.981818,150.502927,8.5344,136.184681,1195.490909,151.112527,8.8392,136.184681,1237,151.722127,9.144,136.184681,1278.509091,152.331727,9.4488,136.184681,1320.018182,152.941327,9.7536,136.184681,1361.527273,153.550927,10.0584,136.184681,1403.036364,154.160527,10.3632,136.184681,1444.543182,154.77031,10.668,136.169769,1486.047727,155.37991,10.9728,136.169769,1527.554545,155.989692,11.2776,136.184681,1569.063636,156.599292,11.5824,136.184681,1610.572727,157.208892,11.8872,136.184681,1652.081818,157.818492,12.192,136.184681,1693.590909,158.428092,12.4968,136.184681,1735.1,159.037692,12.8016,136.184681,1776.609091,159.647292,13.1064,136.184681,1818.118182,160.256892,13.4112,136.184681,1859.625,160.866674,13.716,136.169769,1901.129545,161.476274,14.0208,136.169769,1942.636364,162.086057,14.3256,136.184681,1984.145455,162.695657,14.6304,136.184681,2025.654545,163.305257,14.9352,136.184681
7847401,630036568,630036570,0,2525,658.419,1.00E-05,13.4,0.05,-99999,-99999,2,0,132.363696,0,132.363696,40.350227,132.974472,0.3048,132.401575,80.736886,133.616409,0.6096,132.60275,121.212773,134.337036,0.9144,132.987056,161.807045,135.06207,1.2192,133.379563,202.503182,135.731194,1.524,133.655452,243.267955,136.365273,1.8288,133.829933,284.0875,137.002303,2.1336,134.014853,324.979318,137.677072,2.4384,134.304164,365.971364,138.389317,2.7432,134.672513,407.105455,139.219605,3.048,135.23622,448.416136,140.071466,3.3528,135.831246,489.861364,140.745596,3.6576,136.119065,531.36,141.358406,3.9624,136.181699,572.868182,141.968006,4.2672,136.181699,614.376364,142.577606,4.572,136.181699,655.884545,143.187206,4.8768,136.181699,697.392727,143.796806,5.1816,136.181699,738.900909,144.406406,5.4864,136.181699,780.409091,145.016006,5.7912,136.181699,821.917273,145.625606,6.096,136.181699,863.425455,146.235206,6.4008,136.181699,904.934545,146.844835,6.7056,136.187664,946.444773,147.454437,7.0104,136.189155,987.952273,148.064345,7.3152,136.169769,1029.456818,148.673945,7.62,136.169769,1070.963636,149.283727,7.9248,136.184681,1112.472727,149.893327,8.2296,136.184681,1153.981818,150.502927,8.5344,136.184681,1195.490909,151.112527,8.8392,136.184681,1237,151.722127,9.144,136.184681,1278.509091,152.331727,9.4488,136.184681,1320.018182,152.941327,9.7536,136.184681,1361.527273,153.550927,10.0584,136.184681,1403.036364,154.160527,10.3632,136.184681,1444.543182,154.77031,10.668,136.169769,1486.047727,155.37991,10.9728,136.169769,1527.554545,155.989692,11.2776,136.184681,1569.063636,156.599292,11.5824,136.184681,1610.572727,157.208892,11.8872,136.184681,1652.081818,157.818492,12.192,136.184681,1693.590909,158.428092,12.4968,136.184681,1735.1,159.037692,12.8016,136.184681,1776.609091,159.647292,13.1064,136.184681,1818.118182,160.256892,13.4112,136.184681,1859.625,160.866674,13.716,136.169769,1901.129545,161.476274,14.0208,136.169769,1942.636364,162.086057,14.3256,136.184681,1984.145455,162.695657,14.6304,136.184681,2025.654545,163.305257,14.9352,136.184681
7847393,630036567,630036568,0,973,658.205,1.00E-05,13.4,0.05,-99999,-99999,2,0,132.363696,0,132.363696,40.350227,132.974472,0.3048,132.401575,80.736886,133.616409,0.6096,132.60275,121.212773,134.337036,0.9144,132.987056,161.807045,135.06207,1.2192,133.379563,202.503182,135.731194,1.524,133.655452,243.267955,136.365273,1.8288,133.829933,284.0875,137.002303,2.1336,134.014853,324.979318,137.677072,2.4384,134.304164,365.971364,138.389317,2.7432,134.672513,407.105455,139.219605,3.048,135.23622,448.416136,140.071466,3.3528,135.831246,489.861364,140.745596,3.6576,136.119065,531.36,141.358406,3.9624,136.181699,572.868182,141.968006,4.2672,136.181699,614.376364,142.577606,4.572,136.181699,655.884545,143.187206,4.8768,136.181699,697.392727,143.796806,5.1816,136.181699,738.900909,144.406406,5.4864,136.181699,780.409091,145.016006,5.7912,136.181699,821.917273,145.625606,6.096,136.181699,863.425455,146.235206,6.4008,136.181699,904.934545,146.844835,6.7056,136.187664,946.444773,147.454437,7.0104,136.189155,987.952273,148.064345,7.3152,136.169769,1029.456818,148.673945,7.62,136.169769,1070.963636,149.283727,7.9248,136.184681,1112.472727,149.893327,8.2296,136.184681,1153.981818,150.502927,8.5344,136.184681,1195.490909,151.112527,8.8392,136.184681,1237,151.722127,9.144,136.184681,1278.509091,152.331727,9.4488,136.184681,1320.018182,152.941327,9.7536,136.184681,1361.527273,153.550927,10.0584,136.184681,1403.036364,154.160527,10.3632,136.184681,1444.543182,154.77031,10.668,136.169769,1486.047727,155.37991,10.9728,136.169769,1527.554545,155.989692,11.2776,136.184681,1569.063636,156.599292,11.5824,136.184681,1610.572727,157.208892,11.8872,136.184681,1652.081818,157.818492,12.192,136.184681,1693.590909,158.428092,12.4968,136.184681,1735.1,159.037692,12.8016,136.184681,1776.609091,159.647292,13.1064,136.184681,1818.118182,160.256892,13.4112,136.184681,1859.625,160.866674,13.716,136.169769,1901.129545,161.476274,14.0208,136.169769,1942.636364,162.086057,14.3256,136.184681,1984.145455,162.695657,14.6304,136.184681,2025.654545,163.305257,14.9352,136.184681
7847391,630036566,630036567,0,1100,657.574,1.00E-05,13.4,0.05,-99999,-99999,2,0,132.363696,0,132.363696,40.350227,132.974472,0.3048,132.401575,80.736886,133.616409,0.6096,132.60275,121.212773,134.337036,0.9144,132.987056,161.807045,135.06207,1.2192,133.379563,202.503182,135.731194,1.524,133.655452,243.267955,136.365273,1.8288,133.829933,284.0875,137.002303,2.1336,134.014853,324.979318,137.677072,2.4384,134.304164,365.971364,138.389317,2.7432,134.672513,407.105455,139.219605,3.048,135.23622,448.416136,140.071466,3.3528,135.831246,489.861364,140.745596,3.6576,136.119065,531.36,141.358406,3.9624,136.181699,572.868182,141.968006,4.2672,136.181699,614.376364,142.577606,4.572,136.181699,655.884545,143.187206,4.8768,136.181699,697.392727,143.796806,5.1816,136.181699,738.900909,144.406406,5.4864,136.181699,780.409091,145.016006,5.7912,136.181699,821.917273,145.625606,6.096,136.181699,863.425455,146.235206,6.4008,136.181699,904.934545,146.844835,6.7056,136.187664,946.444773,147.454437,7.0104,136.189155,987.952273,148.064345,7.3152,136.169769,1029.456818,148.673945,7.62,136.169769,1070.963636,149.283727,7.9248,136.184681,1112.472727,149.893327,8.2296,136.184681,1153.981818,150.502927,8.5344,136.184681,1195.490909,151.112527,8.8392,136.184681,1237,151.722127,9.144,136.184681,1278.509091,152.331727,9.4488,136.184681,1320.018182,152.941327,9.7536,136.184681,1361.527273,153.550927,10.0584,136.184681,1403.036364,154.160527,10.3632,136.184681,1444.543182,154.77031,10.668,136.169769,1486.047727,155.37991,10.9728,136.169769,1527.554545,155.989692,11.2776,136.184681,1569.063636,156.599292,11.5824,136.184681,1610.572727,157.208892,11.8872,136.184681,1652.081818,157.818492,12.192,136.184681,1693.590909,158.428092,12.4968,136.184681,1735.1,159.037692,12.8016,136.184681,1776.609091,159.647292,13.1064,136.184681,1818.118182,160.256892,13.4112,136.184681,1859.625,160.866674,13.716,136.169769,1901.129545,161.476274,14.0208,136.169769,1942.636364,162.086057,14.3256,136.184681,1984.145455,162.695657,14.6304,136.184681,2025.654545,163.305257,14.9352,136.184681
